Game Version,Name,Name_PWHL,PlayerID,Image,Team,Logo,Number,Position,Height,Weight,Age,Shoots,Player Type,Potential,Line Position,Overall,Deking,Hand-Eye,Passing,Puck Control,Def. Awareness,Faceoffs,Shot Blocking,Stick Checking,Discipline,Off. Awareness,Poise,Acceleration,Agility,Balance,Endurance,Speed,Slap Shot Accuracy,Slap Shot Power,Wrist Shot Accuracy,Wrist Shot Power,Aggressiveness,Body Checking,Durability,Fighting Skill,Strength
NHL 24,LISA CEDELLE,Lisa Cedelle,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,2,RW,"5'8""",128 Lbs,20,Left,2 Way Forward,B6F,3RW,50,66,72,71,67,73,62,59,65,75,67,68,67,70,67,73,58,65,62,64,58,68,69,63,50,56
NHL 24,ESTELLE DUVIN,Estelle Duvin,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,12,C,"5'7""",143 Lbs,26,Right,Sniper,B6F,1C,66,73,75,76,74,75,60,69,75,87,80,75,83,78,72,75,82,78,70,78,70,74,80,74,50,64
NHL 24,EMMA NONNENMACHER,Emma Nonnenmacher,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,24,LW,"5'7""",132 Lbs,18,Left,2 Way Forward,B6F,2LW,52,70,71,70,65,69,60,64,64,87,70,70,70,69,74,64,68,65,62,68,68,68,70,67,50,62
NHL 24,CLARA ROZIER,Clara Rozier,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,16,RW,"5'6""",128 Lbs,26,Left,2 Way Forward,B6F,2RW,62,70,78,74,73,77,79,70,73,88,73,76,79,74,78,71,68,73,70,70,66,75,79,73,50,66
NHL 24,MANON LE SCODAN,Manon Le Scodan,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,22,LW,"5'6""",148 Lbs,18,Left,2 Way Forward,B6F,3C,58,68,65,70,71,74,70,75,73,75,69,73,71,72,75,74,70,65,71,68,71,76,75,85,50,74
NHL 24,JADE BARBIRATI,Jade Barbirati,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,8,LW,"5'6""",141 Lbs,19,Left,Grinder,B6F,1LW,58,67,70,73,72,73,68,70,74,70,66,71,77,73,72,74,73,68,67,68,69,72,73,85,50,72
NHL 24,BETTY JOUANNY,Betty Jouanny,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,15,C/LW,"5'8""",171 Lbs,31,Left,2 Way Forward,B6F,2C,55,70,70,66,70,70,78,70,73,73,63,65,74,73,76,74,72,66,69,66,70,77,75,85,50,71
NHL 24,LORE BAUDRIT,Lore Baudrit,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,19,RW,"5'8""",187 Lbs,31,Right,Power Forward,T9F,1RW,66,75,75,74,75,74,70,72,72,70,76,75,80,80,82,82,80,71,76,72,75,80,80,85,50,76
NHL 24,LUCIE QUARTO,Lucie Quarto,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,7,LD/RD,"5'7""",143 Lbs,21,Left,2 Way Defender,7D,2RD,54,61,70,67,70,71,50,70,68,78,60,70,71,71,73,75,70,60,65,60,64,75,71,80,50,74
NHL 24,ATHÉNA LOCATELLI,Athéna Locatelli,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,14,LD/RD,"5'6""",160 Lbs,33,Left,2 Way Defender,T6D,1LD,64,72,71,74,74,76,59,80,71,75,70,70,80,78,75,86,78,71,74,68,73,75,80,86,50,74
NHL 24,ANAE SIMON,Anae Simon,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,18,RW,"5'7""",146 Lbs,20,Right,2 Way Forward,B6F,4RW,53,67,69,72,66,75,70,56,59,83,69,74,72,72,74,89,68,67,64,58,56,75,73,68,50,60
NHL 24,SOPHIE LECLERC,Sophie Leclerc,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,10,LD/RD,"5'6""",134 Lbs,26,Left,Defensive Defenseman,7D,3LD,52,65,75,65,61,75,50,67,61,88,59,67,72,71,69,55,60,61,59,60,59,70,73,59,50,63
NHL 24,LOUANNE MERMIER,Louanne Mermier,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,4,RD/LD,"5'8""",181 Lbs,22,Right,2 Way Defender,7D,3RD,53,65,74,67,62,77,55,70,60,75,59,64,62,70,59,91,61,60,56,65,58,65,76,60,50,62
NHL 24,MIA VÄÄNÄNEN,Mia Väänänen,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,3,LD/RD,"5'6""",140 Lbs,28,Left,2 Way Defender,7D,1RD,56,65,68,70,74,70,50,71,70,72,71,70,73,74,74,83,69,64,66,64,64,72,71,84,50,69
NHL 24,CHLOÉ AURARD,Chloé Aurard-Bushee,33,https://assets.leaguestat.com/pwhl/240x240/33.jpg,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,17,LW,"5'6""",134 Lbs,24,Left,Playmaker,T9F,4C,64,73,76,76,77,72,64,70,72,78,74,75,82,80,78,79,80,72,71,72,71,78,70,83,50,72
NHL 24,MARIE-PIERRE PÉLISSOU,Marie-Pierre Pélissou,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,13,LD/RD,"5'8""",162 Lbs,28,Left,Defensive Defenseman,7D,2LD,57,65,68,72,70,70,52,73,72,86,61,71,73,71,77,78,72,62,68,62,63,74,72,85,50,78
NHL 24,PERRINE LAVOREL,Perrine Lavorel,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,23,LD/RD,"5'6""",137 Lbs,18,Left,2 Way Defender,T6D,SD,55,64,72,70,71,71,50,72,71,78,60,69,71,72,72,75,71,61,62,61,63,75,71,80,50,73
NHL 24,LÉA BERGER,Léa Berger,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,France,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/fra.png,29,RD/LD,"5'10""",146 Lbs,19,Right,Defensive Defenseman,7D,SD,52,66,76,63,62,75,50,66,62,83,60,65,71,69,76,71,58,60,57,59,61,71,74,57,50,70
NHL 24,Lucia Schmitz,Lucia Schmitz,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,32,RW,"5'6""",137 Lbs,23,Right,2 Way Forward,AB6F,3LW,62,78,76,74,75,70,50,72,71,78,69,75,78,70,80,79,84,76,78,74,75,73,74,79,50,75
NHL 24,Svenja Voigt,Svenja Voigt,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,9,LW,"5'8""",123 Lbs,19,Left,2 Way Forward,T9F,3RW,61,75,77,72,73,70,63,72,72,80,73,70,76,81,76,82,76,72,69,73,71,80,73,85,50,71
NHL 24,Jule Schiefer,Jule Schiefer,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,16,LW,"5'8""",130 Lbs,22,Left,Grinder,B6F,1LW,61,73,72,68,72,74,69,73,71,81,70,74,78,78,77,76,74,70,71,71,70,77,76,80,50,79
NHL 24,Lilli Welcke,Lilli Welcke,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,33,C,"5'7""",154 Lbs,21,Right,2 Way Forward,T9F,1C,68,78,78,77,79,76,65,75,74,80,78,80,79,81,75,77,79,78,76,79,77,78,78,82,50,77
NHL 24,Emily Nix,Emily Nix,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,17,LW,"5'8""",165 Lbs,26,Left,2 Way Forward,AB6F,2LW,64,79,75,76,79,71,61,65,70,80,72,75,75,79,78,78,81,76,77,77,78,73,74,80,50,78
NHL 24,Theresa Wagner,Theresa Wagner,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,6,RW,"5'6""",123 Lbs,20,Left,Grinder,B6F,2RW,62,71,74,73,74,71,64,74,74,78,74,79,79,78,76,79,73,69,68,71,70,81,72,83,50,73
NHL 24,Luisa Welcke,Luisa Welcke,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,13,C/RW,"5'7""",154 Lbs,21,Right,2 Way Forward,T9F,4LW,67,78,78,79,79,74,65,75,74,80,74,78,79,81,77,77,79,77,76,78,77,78,77,82,50,76
NHL 24,Nicola Eisenschmid,Nicola Eisenschmid,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,11,RW,"5'6""",143 Lbs,27,Left,Grinder,T9F,1RW,68,78,77,72,72,77,70,79,79,87,76,86,81,82,83,86,75,72,75,74,72,80,83,86,50,79
NHL 24,Celina Haider,Celina Haider,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,34,C,"5'8""",143 Lbs,23,Left,2 Way Forward,T9F,3C,67,76,76,76,76,77,60,75,76,80,77,79,77,77,78,77,77,75,73,74,76,75,77,81,50,79
NHL 24,Bernadette Karpf,Bernadette Karpf,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,18,C,"5'6""",134 Lbs,27,Right,Grinder,T9F,2C,64,75,76,76,73,73,71,72,75,85,73,78,79,80,81,81,75,72,72,69,71,79,80,83,50,78
NHL 24,Laura Kluge,Laura Kluge,212,https://assets.leaguestat.com/pwhl/240x240/212.jpg,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,25,RW,"5'4""",139 Lbs,26,Left,2 Way Forward,T9F,4RW,66,78,77,76,79,76,72,73,74,83,76,85,81,78,78,85,79,69,71,71,70,79,78,84,50,77
NHL 24,Franziska Feldmeier,Franziska Feldmeier,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,7,RD,"5'6""",146 Lbs,24,Right,Offensive Defenseman,T6D,3RD,68,77,78,73,77,77,77,77,75,82,77,78,79,82,80,81,78,79,76,74,75,78,78,83,50,79
NHL 24,Tabea Botthof,Tabea Botthof,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,21,RD,"5'8""",161 Lbs,22,Right,Defensive Defenseman,T6D,1RD,66,76,75,76,75,75,55,77,79,84,72,78,80,82,80,84,76,71,72,72,70,83,81,85,50,83
NHL 24,Nina Christof,Nina Christof,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,29,LW,"5'7""",141 Lbs,20,Left,2 Way Forward,T9F,4C,66,77,79,75,72,75,68,72,73,81,73,78,81,83,84,82,79,75,72,75,74,82,80,85,50,77
NHL 24,Charlott Schaffrath,Charlott Schaffrath,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,5,LD,"5'10""",150 Lbs,17,Left,2 Way Defender,T6D,SD,64,71,84,74,77,75,50,72,79,88,71,71,74,74,74,85,78,77,72,75,72,72,79,85,50,77
NHL 24,Katarina Jobst-Smith,Katarina Jobst-Smith,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,22,RD,"5'6""",139 Lbs,22,Right,2 Way Defender,T6D,2RD,72,75,77,78,78,82,55,77,77,85,81,87,80,82,83,90,78,76,75,75,74,81,81,86,50,79
NHL 24,Daria Gleissner,Daria Gleissner,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,20,LD,"5'6""",146 Lbs,30,Left,2 Way Defender,T6D,1LD,68,74,73,74,75,78,59,78,74,75,74,80,79,81,82,86,76,74,74,71,73,79,83,86,50,80
NHL 24,Tara Schmitz,Tara Schmitz,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,26,LD,"5'8""",137 Lbs,25,Left,Defensive Defenseman,AT4D,SD,62,74,75,76,78,71,50,69,74,80,72,75,80,75,76,79,80,78,78,75,76,76,75,79,50,76
NHL 24,Ronja Hark,Ronja Hark,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,8,LD,"5'6""",132 Lbs,20,Left,2 Way Defender,T6D,3LD,67,73,78,78,78,77,50,77,79,88,77,77,76,76,77,85,77,75,70,75,70,75,76,83,50,68
NHL 24,Carina Strobel,Carina Strobel,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Germany,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/ger.png,14,LD,"5'8""",132 Lbs,25,Left,2 Way Defender,7D,2LD,64,72,73,73,74,77,55,73,74,87,72,79,76,76,78,84,76,70,73,69,67,75,76,85,50,75
NHL 24,Reka Dabasi,Reka Dabasi,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,15,LW/C,"5'6""",132 Lbs,26,Left,2 Way Forward,T9F,1LW,70,82,81,82,81,78,78,76,81,87,80,77,78,80,77,80,78,73,70,75,68,78,80,84,50,79
NHL 24,Fanni Gasparics,Fanni Gasparics,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,11,RW/C,"5'6""",135 Lbs,28,Right,Sniper,T6F,1RW,78,88,87,84,86,84,72,75,81,85,86,85,84,83,80,85,86,84,79,82,79,81,80,85,50,79
NHL 24,Alexandra Huszak,Alexandra Huszak,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,18,C/LW,"5'6""",137 Lbs,28,Left,Sniper,T6F,1C,77,85,85,83,83,83,78,75,78,76,85,85,82,83,80,84,85,84,82,82,78,82,79,85,50,79
NHL 24,Emma Kreisz,Emma Kreisz,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,88,LW/C,"5'5""",162 Lbs,20,Left,2 Way Forward,T9F,2RW,64,76,79,76,77,72,77,74,75,79,74,70,76,78,80,77,77,72,72,69,72,82,81,85,50,80
NHL 24,Alexandra Ronai,Alexandra Ronai,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,22,LW/C,"5'6""",134 Lbs,28,Left,2 Way Forward,B6F,2LW,58,68,65,70,71,74,70,75,73,75,69,73,71,72,75,74,70,65,71,68,71,76,75,85,50,74
NHL 24,Petra Szamosfalvi,Petra Szamosfalvi,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,8,LW/C,"5'6""",137 Lbs,21,Left,Grinder,B6F,4LW,58,67,70,73,72,73,68,70,74,70,66,71,77,73,74,72,73,68,67,68,69,72,73,85,50,72
NHL 24,Kinga Jokai-Szilagyi,Kinga Jokai-Szilagyi,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,91,LW/C,"5'7""",146 Lbs,36,Left,Playmaker,T9F,3LW,69,82,80,83,83,78,74,75,75,87,80,79,79,81,77,85,80,75,71,74,70,78,75,85,50,73
NHL 24,Zsofia Pazmandi,Zsofia Pazmandi,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,7,C/RW,"5'8""",123 Lbs,20,Right,2 Way Forward,B6F,3C,56,70,74,70,72,74,60,71,73,79,63,70,72,73,72,75,73,64,63,63,64,76,72,81,50,73
NHL 24,Hayley Williams,Hayley Williams,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,3,C/RW,"5'8""",137 Lbs,33,Right,2 Way Forward,T9F,2C,69,77,76,77,75,79,70,77,77,80,78,80,80,79,81,85,78,75,74,73,75,81,82,87,50,81
NHL 24,Mira Seregely,Mira Seregely,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,12,LW/C,"5'5""",141 Lbs,20,Left,2 Way Forward,T9F,3RW,64,74,78,73,76,74,72,72,76,79,75,72,76,79,80,76,78,74,71,71,73,79,76,84,50,76
NHL 24,Regina Metzler,Regina Metzler,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,77,LW/C,"5'6""",160 Lbs,17,Left,2 Way Forward,T6F,4RW,63,75,76,68,74,75,70,73,70,86,78,73,75,78,78,78,76,74,72,70,64,76,75,83,50,77
NHL 24,Bernadett Nemeth,Bernadett Nemeth,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,2,LD,"5'5""",130 Lbs,27,Left,2 Way Defender,7D,2LD,56,65,68,70,74,70,50,70,70,72,71,70,73,74,74,83,69,64,66,64,64,72,71,84,50,69
NHL 24,Taylor Baker,Taylor Baker,150,https://assets.leaguestat.com/pwhl/240x240/150.jpg,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,4,RD,"5'6""",143 Lbs,26,Right,2 Way Defender,T6D,1RD,68,74,75,78,76,77,55,78,77,78,76,78,77,78,79,83,78,73,74,71,72,79,79,84,50,79
NHL 24,Sarah Knee,Sarah Knee,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,96,LD,"6'1""",168 Lbs,27,Left,Defensive Defenseman,7D,1LD,67,71,74,73,73,77,55,79,74,86,72,79,78,77,79,82,81,72,76,71,72,78,82,85,50,86
NHL 24,Lara Strobl,Lara Strobl,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,12,C/LW,"5'5""",133 Lbs,20,Left,2 Way Forward,B6F,SC,53,64,73,67,71,73,57,70,71,80,61,68,72,72,76,71,73,61,63,62,63,74,70,79,50,64
NHL 24,Franciska Kiss-Simon,Franciska Kiss-Simon,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,14,LD,"5'11""",174 Lbs,27,Left,2 Way Defender,7D,3RD,64,76,74,72,72,75,55,75,74,84,74,77,76,77,78,79,77,74,73,68,67,80,79,86,50,78
NHL 24,Lotti Odnoga,Lotti Odnoga,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,13,LD,"5'8""",157 Lbs,24,Left,Defensive Defenseman,7D,3LD,61,73,71,71,72,73,55,76,73,76,67,74,76,81,77,80,74,71,70,64,68,80,76,83,50,80
NHL 24,Lilla Faggyas,Lilla Faggyas,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,26,LD,"5'8""",137 Lbs,21,Left,2 Way Defender,7D,SD,52,65,65,67,64,70,50,68,70,80,65,67,72,70,74,80,67,65,62,64,62,67,68,80,50,66
NHL 24,Imola Horváth,Imola Horváth,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,10,LW/C,"5'6""",155 Lbs,25,Left,2 Way Forward,B6F,4C,56,69,68,65,69,72,78,71,72,73,69,68,74,72,76,74,71,67,69,67,70,78,77,85,50,75
NHL 24,Eniko Toth,Eniko Toth,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Hungary,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/hun.png,17,RD,"5'5""",134 Lbs,27,Right,2 Way Defender,7D,2RD,52,65,65,62,71,70,50,68,70,80,61,68,72,71,73,82,68,64,63,62,62,69,67,81,50,67
NHL 24,RIO NORO,Rio Noro,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,40,RW,"5'6""",137 Lbs,19,Right,Sniper,B6F,2C,63,73,75,75,74,77,60,69,75,84,77,75,81,76,74,72,69,73,70,74,70,74,76,74,50,64
NHL 24,MEI MIURA,Mei Miura,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,24,RW/C,"5'5""",139 Lbs,24,Right,2 Way Forward,B6F,3RW,62,73,71,74,74,69,60,68,75,84,75,75,75,77,68,82,75,74,71,77,73,72,75,68,50,71
NHL 24,REMI KOYAMA,Remi Koyama,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,27,RW/C,"5'1""",120 Lbs,23,Right,2 Way Forward,B6F,2RW,65,75,78,75,75,76,68,72,75,86,74,78,79,81,81,80,74,74,68,69,72,79,80,84,50,77
NHL 24,AKANE SHIGA,Akane Shiga,141,https://assets.leaguestat.com/pwhl/240x240/141.jpg,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,11,RW/C,"5'6""",134 Lbs,22,Right,Sniper,T9F,1RW,68,81,80,79,78,74,60,67,72,80,85,80,75,80,67,88,81,79,75,74,72,75,75,83,50,71
NHL 24,HIKARU YAMASHITA,Hikaru Yamashita,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,10,LW/C,"5'6""",130 Lbs,23,Left,Sniper,B6F,1LW,64,77,78,76,77,77,60,70,70,81,81,82,71,75,74,79,73,75,69,69,65,77,78,74,50,67
NHL 24,RUI UKITA,Rui Ukita,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,15,LW/C,"5'7""",152 Lbs,27,Left,Sniper,B6F,1C,69,80,79,75,77,75,67,77,75,78,84,83,75,80,79,91,76,77,76,75,78,78,79,80,50,75
NHL 24,MAKOTO ITO,Makoto Ito,,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/default_image.png,Japan,https://hockeystatisticscom.wordpress.com/wp-content/uploads/2025/12/japan.png,19,LW/C,"5'6""",132 Lbs,19,Left,2 Way Forward,B6F,3LW,65,77,76,77,74,77,65,75,71,80,75,75,75,79,75,77,75,77,73,72,72,79,75,78,50,75
